# Onda Corporation
# Hydrophone Calibration Data
# 
Calibration_DATE	17-Nov-2015
# 
# Hydrophone description
HYD_MFG	ONDA
HYD_MODEL	HGL
HYD_APERTURE_NOM_UM	0200
HYD_SN	1765
HYD_POLARITY	Positive
# 
# External preamplifier description
AMP_MFG	NONE
AMP_MODEL	NONE
AMP_SN	NONE
AMP_GAIN_NOM_DB	NONE
AMP_BW_MHZ	NONE
AMP_OUTPUT_IMP_NOM_OHMS	NONE
# 
# Cable/adaptor between hydrophone and preamplifier
CA_BWT_HYD_AMP	NONE 
# 
# Environment
ELECTRICAL_LOAD	OpenCircuit
WATER_TEMP_DEGC	23.5
WATER_RESISTIVITY_MOHMS-CM	3.5
#
# Calibration data
# Freq(MHz) Sens(dB re. 1V/uPa) Sens(V/Pa) Sens(V^2cm^2/W) Cap(pF)
#
DATA_FIELDS	5
DATA_FIELD	FREQ_MHz
DATA_FIELD	SENS_DB
DATA_FIELD	SENS_VPERPA
DATA_FIELD	SENS_V2CM2PERW
DATA_FIELD	CAP_PF
# End of file header
HEADER_END	0
15.800	 -265.03	  5.607E-008	4.716E-005	      8.907
15.850	 -265.06	  5.586E-008	4.680E-005	      8.904
15.900	 -265.10	  5.562E-008	4.640E-005	      8.902
15.950	 -265.14	  5.535E-008	4.595E-005	      8.899
16.000	 -265.14	  5.533E-008	4.591E-005	      8.897
16.050	 -265.14	  5.530E-008	4.588E-005	      8.894
16.100	 -265.17	  5.514E-008	4.561E-005	      8.892
16.150	 -265.18	  5.511E-008	4.556E-005	      8.889
16.200	 -265.22	  5.484E-008	4.511E-005	      8.887
16.250	 -265.16	  5.520E-008	4.570E-005	      8.884
16.300	 -265.10	  5.557E-008	4.632E-005	      8.882
16.350	 -265.19	  5.505E-008	4.546E-005	      8.880
16.400	 -265.26	  5.455E-008	4.463E-005	      8.877
16.450	 -265.23	  5.475E-008	4.497E-005	      8.875
16.500	 -265.27	  5.452E-008	4.458E-005	      8.872
16.550	 -265.34	  5.408E-008	4.387E-005	      8.870
16.600	 -265.30	  5.436E-008	4.432E-005	      8.868
16.650	 -265.22	  5.484E-008	4.511E-005	      8.865
16.700	 -265.29	  5.437E-008	4.434E-005	      8.863
16.750	 -265.16	  5.519E-008	4.568E-005	      8.861
16.800	 -265.11	  5.554E-008	4.627E-005	      8.859
16.850	 -265.06	  5.587E-008	4.683E-005	      8.856
16.900	 -265.06	  5.588E-008	4.683E-005	      8.854
16.950	 -265.03	  5.606E-008	4.713E-005	      8.852
17.000	 -265.02	  5.607E-008	4.716E-005	      8.850
